FacilityReportID,PollutantReleaseAndTransferReportID,FacilityID,NationalID,ParentCompanyName,FacilityName,StreetName,BuildingNumber,City,PostalCode,CountryCode,CountryName,Lat,Long,RBDGeoCode,RBDGeoName,NUTSRegionGeoCode,NUTSRegionGeoName,RBDSourceCode,RBDSourceName,NUTSRegionSourceCode,NUTSRegionSourceName,NACEMainEconomicActivityCode,NACEMainEconomicActivityName,MainEconomicActivityNameSource,CompetentAuthorityName,CompetentAuthorityAddressStreetName,CompetentAuthorityAddressBuildingNumber,CompetentAuthorityAddressCity,CompetentAuthorityAddressPostalCode,CompetentAuthorityAddressCountryCode,CompetentAuthorityAddressCountryName,CompetentAuthorityTelephoneCommunication,CompetentAuthorityFaxCommunication,CompetentAuthorityEmailCommunication,CompetentAuthorityContactPersonName,ProductionVolumeProductName,ProductionVolumeQuantity,ProductionVolumeUnitCode,ProductionVolumeUnitName,TotalIPPCInstallationQuantity,OperatingHours,TotalEmployeeQuantity,WebsiteCommunication,PublicInformation,ConfidentialIndicator,ConfidentialityReasonCode,ConfidentialityReasonName,ProtectVoluntaryData,RemarkText,MainIASectorCode,MainIASectorName,MainIAActivityCode,MainIAActivityName,MainIASubActivityCode,MainIASubActivityName
16152,22,8025,2386,Electricity Supply Board (Moneypoint),Electricity Supply Board (Moneypoint),"Moneypoint Generating Station, Killimer Kilrush, County Clare",,Killimer Kilrush,N/A,IE,Ireland,52.607515,-9.422674,IEGBNISH,Shannon,IE02,Southern and Eastern,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16154,22,8061,2429,Electricity Supply Board (West Offaly Power),Electricity Supply Board (West Offaly Power),"West Offaly Power, Shannonbridge, County Offaly",,Shannonbridge,N/A,IE,Ireland,53.295332,-7.956968,IEGBNISH,Shannon,IE01,"Border, Midlands and Western",UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16161,22,8271,2621,Electricity Supply Board (North Wall),Electricity Supply Board (North Wall),"North Wall Generating Station, Alexandra Road, Dublin 1",,Dublin,N/A,IE,Ireland,53.349518,-6.210251,IEEA,Eastern,IE02,Southern and Eastern,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16167,22,8353,2754,Electricity Supply Board (Poolbeg),Electricity Supply Board (Poolbeg),"Poolbeg Generating Station, Pigeon House Road, Dublin 4",,Dublin,N/A,IE,Ireland,53.339153,-6.186504,IEEA,Eastern,IE02,Southern and Eastern,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16171,22,8434,2849,Electricity Supply Board (Bellacorick),Electricity Supply Board (Bellacorick),"Bellacorick Generating Station, Bellacorick, Ballina, County Mayo",,Ballina,N/A,IE,Ireland,54.120554,-9.579241,IEWE,Western,IE01,"Border, Midlands and Western",UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16202,22,8740,3202,Electricity Supply Board (Lough Ree Power),Electricity Supply Board (Lough Ree Power),"Lough Ree Power, Lanesboro, County Longford",,Lanesboro,N/A,IE,Ireland,53.674421,-7.983709,IEGBNISH,Shannon,IE01,"Border, Midlands and Western",UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16240,22,9486,4306,Edenderry Power Limited,Edenderry Power Limited,"Ballykilleen, Edenderry, County Offaly",,Edenderry,N/A,IE,Ireland,53.289804,-7.084746,IESE,South Eastern,IE01,"Border, Midlands and Western",UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16242,22,9506,4349,Huntstown Power Company Limited,Huntstown Power Company Limited,"Huntstown Quarry, Finglas, Dublin 11",,Dublin,N/A,IE,Ireland,53.412648,-6.325186,IEEA,Eastern,IE02,Southern and Eastern,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16243,22,9512,4357,Dublin Bay Power Limited and Statoil Dublin Bay AS trading as Synergen,Dublin Bay Power Limited and Statoil Dublin Bay AS trading as Synergen,"Ringsend Generating Station, Pigeon House Road, Dublin 4",,Dublin,N/A,IE,Ireland,53.339704,-6.204046,IEEA,Eastern,IE02,Southern and Eastern,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16250,22,9626,4583,Electricity Supply Board (Aghada),Electricity Supply Board (Aghada),"Aghada Generating Station, Whitegate, Midleton, County Cork",,Whitegate,N/A,IE,Ireland,51.83516,-8.232875,IESW,South Western,IE02,Southern and Eastern,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16261,22,9673,4689,Electricity Supply Board (Shannonbridge),Electricity Supply Board (Shannonbridge),"Shannonbridge Generating Station, Athlone, County Westmeath",,Athlone,N/A,IE,Ireland,53.271959,-8.039821,IEGBNISH,Shannon,IE01,"Border, Midlands and Western",UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
16262,22,9675,4691,Electricity Supply Board (Lanesborough),Electricity Supply Board (Lanesborough),"Lanesborough Generating Station, Lanesborough, County Longford",,Lanesborough,N/A,IE,Ireland,53.674498,-7.987235,IEGBNISH,Shannon,IE01,"Border, Midlands and Western",UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,IE,Ireland,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5725,23,67,1001008,AZIENDA ENERGETICA METROPOLITANA TORINO S.P.A.,AZIENDA ENERGETICA METROPOLITANA TORINO S.P.A. - Centrale di Moncalieri,"VIA FREYLIA,1 MONCALIERI (TO)",,MONCALIERI,10024,IT,Italy,44.994722,7.676389,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5727,23,69,1001010,AZIENDA ENERGETICA METROPOLITANA TORINO S.P.A.,AZIENDA ENERGETICA METROPOLITANA TORINO S.P.A. - Centrale Mirafiori Nord,"CORSO SALVEMINI,5 TORINO (TO)",,TORINO,10137,IT,Italy,45.043611,7.629722,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5728,23,70,1001011,AZIENDA ENERGETICA METROPOLITANA TORINO S.P.A.,AZIENDA ENERGETICA METROPOLITANA TORINO S.P.A. - Centrale Le Vallette,"VIA DELLE PRIMULE,13 TORINO (TO)",,TORINO,10151,IT,Italy,45.100833,7.630278,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5731,23,73,1001016,SERENE SPA,SERENE SPA - Centrale SERENE di Rivalta,"VIA PINEROLO,60 RIVALTA DI TORINO (TO)",,RIVALTA DI TORINO,10040,IT,Italy,44.989722,7.509444,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5744,23,87,1001043,FENICE SP.A,FENICE SP.A - Unitˆ operativa Mirafiori,"CORSO SETTEMBRINI,90 TORINO (TO)",,TORINO,10100,IT,Italy,45.072222,7.678611,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5745,23,89,1001048,EDISON,EDISON - CENTRALE TERMOELETTRICA DI SETTIMO TORINESE (TO),"VIA NERVI,1 SETTIMO TORINESE (TO)",,SETTIMO TORINESE,10036,IT,Italy,45.126111,7.737778,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5747,23,93,1002003,ENEL PRODUZIONE SPA,ENEL PRODUZIONE SPA - UB Leri - Ciclo Combinato,"LOCALITA' LERI,- TRINO (VC)",,TRINO,13039,IT,Italy,45.25,8.166667,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5755,23,101,1003004,RADICI CHIMICI S.P.A.,RADICI CHIMICI S.P.A. - RADICI CHIMICA SPA,"VIA FAUSER,50 NOVARA (NO)",,NOVARA,28100,IT,Italy,45.458889,8.647222,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5765,23,115,1004008,GEVER SPA,GEVER SPA - CENTRALE TERMOELETTRICA DI VERZUOLO,"VIA ROMA,26 VERZUOLO (CN)",,VERZUOLO,12039,IT,Italy,44.594167,7.484722,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5778,23,134,1006014,EDISON,EDISON - CENTRALE TERMOELETTRICA DI SPINETTA MARENGO,"PIAZZA DONEGANI,5/6 ALESSANDRIA (AL)",,ALESSANDRIA,15100,IT,Italy,44.885556,8.670278,ITB,Po Basin,ITC1,Piedmont,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5816,23,311,3015020,STOGIT S.P.A.,STOGIT S.P.A. - Concessione Settala Stoccaggio - Impianti di compressione,"STRADA VICINALE CASCINA BAIALUPA,- SETTALA (MI)",,SETTALA,20090,IT,Italy,45.45,9.4,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:11.20,Service activities incidental to oil and gas extraction excluding surveying,Service activities incidental to oil and gas extraction excluding surveying,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5817,23,312,3015021,AEM S.P.A. DI MILANO,AEM S.P.A. DI MILANO - CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,"VIA TRECELLA,17 CASSANO D'ADDA (MI)",,CASSANO D'ADDA,20062,IT,Italy,45.533333,9.516667,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5819,23,314,3015025,STAR STABILIMENTO ALIMENTARE S.P.A.,STAR STABILIMENTO ALIMENTARE S.P.A. - STAR STABILIMENTO ALIMENTARE S.p.A.,"VIA MATTEOTTI,142 AGRATE BRIANZA (MI)",,AGRATE BRIANZA,20041,IT,Italy,45.572222,9.354722,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:15.89,Manufacture of other food products n.e.c,Manufacture of other food products n.e.c,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5823,23,318,3015031,EDIPOWER,EDIPOWER - Centrale Termoelettrica di Turbigo,"VIA CENTRALE TERMICA,- TURBIGO (MI)",,TURBIGO,20029,IT,Italy,45.526944,8.728333,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5830,23,326,3015042,TERMICA COLOGNO S.R.L. GRUPPO EDISON S.P.A,TERMICA COLOGNO S.R.L. GRUPPO EDISON S.P.A - Termica Cologno Srl - Centrale Termoelettrica,"VIA CARLO PORTA,16 COLOGNO MONZESE (MI)",,COLOGNO MONZESE,20093,IT,Italy,45.54,9.293611,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5832,23,328,3015044,TERMICA BOFFALORA S.R.L. GRUPPO EDISON S.P.A.,TERMICA BOFFALORA S.R.L. GRUPPO EDISON S.P.A. - Termica Boffalora Srl - centrale termoelettrica,"STRADA PROVINCIALE N. 225 KM 87,- BOFFALORA SOPRA TICINO (MI)",,BOFFALORA SOPRA TICINO,20010,IT,Italy,45.465833,8.846389,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5842,23,338,3015059,EDISON,EDISON - CENTRALE TERMOELETTRICA DI SESTO SAN GIOVANNI (MI),"VIALE ITALIA,588 SESTO SAN GIOVANNI (MI)",,SESTO SAN GIOVANNI,20099,IT,Italy,45.541667,9.253889,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5855,23,355,3016016,ITALGEN S.P.A.,ITALGEN S.P.A. - Centrale Termoelettrica di Villa di Serio,"VIA KENNEDY,- VILLA DI SERIO (BG)",,VILLA DI SERIO,24020,IT,Italy,45.724722,9.745556,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5878,23,384,3017021,ASM BRESCIA SPA,ASM BRESCIA SPA - CTEC Lamarmora,"VIA LAMARMORA,- BRESCIA (BS)",,BRESCIA,25100,IT,Italy,45.516667,10.2,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5903,23,415,3018009,SIT SOCIETË INDUSTRIA TRUCIOLARI S.R.L.,SIT SOCIETË INDUSTRIA TRUCIOLARI S.R.L. - SIT Societˆ industria Truciolari S.r.l.,"VIA LEONARDO DA VINCI,8 MORTARA (PV)",,MORTARA,27036,IT,Italy,45.233333,8.716667,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:20.20,Manufacture of veneer sheets and of plywood and other panels & boards,Manufacture of veneer sheets and of plywood and other panels & boards,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5908,23,422,3019003,STOGIT S.P.A.,STOGIT S.P.A. - Concessione Sergnano Stoccaggio - Impianti di compressione,"VIA VALLARSA,18 SERGNANO (CR)",,SERGNANO,26010,IT,Italy,45.433333,9.683333,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:11.20,Service activities incidental to oil and gas extraction excluding surveying,Service activities incidental to oil and gas extraction excluding surveying,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5909,23,423,3019004,STOGIT S.P.A.,STOGIT S.P.A. - Concessione Ripalta Stoccaggio - Impianti di compressione,"STRADA STATALE 591 - KM 44,9,- RIPALTA CREMASCA (CR)",,RIPALTA CREMASCA,26010,IT,Italy,45.328611,9.683056,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:11.20,Service activities incidental to oil and gas extraction excluding surveying,Service activities incidental to oil and gas extraction excluding surveying,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5916,23,431,3019021,AEM GESTIONI SRL,AEM GESTIONI SRL - centrale di cogenerazione C.T.E.C,"VIA POSTUMIA,102 CREMONA (CR)",,CREMONA,26100,IT,Italy,45.138056,10.056389,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5919,23,437,3020000,ASM BRESCIA SPA,ASM BRESCIA SPA - CTE del Mincio,"VIA SAN NICOLñ,26 PONTI SUL MINCIO (MN)",,PONTI SUL MINCIO,46040,IT,Italy,45.4,10.7,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5925,23,443,3020007,EDIPOWER,EDIPOWER - Edipower - Centrale Termoelettrica di Sermide,"VIA C. COLOMBO,2 SERMIDE (MN)",,SERMIDE,46028,IT,Italy,45.026667,11.2525,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5929,23,447,3020011,FRATI LUIGI SPA,FRATI LUIGI SPA - FRATI LUIGI SPA,"VIA XX SETTEMBRE,58 POMPONESCO (MN)",,POMPONESCO,46030,IT,Italy,44.933333,10.566667,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:20.20,Manufacture of veneer sheets and of plywood and other panels & boards,Manufacture of veneer sheets and of plywood and other panels & boards,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5931,23,450,3020015,SIA SOCIETË INDUSTRIA AGGLOMERATI S.R.L.,SIA SOCIETË INDUSTRIA AGGLOMERATI S.R.L. - SIA Societˆ Industria Agglomerati S.r.l.,"VIALE LOMBARDIA,29 VIADANA (MN)",,VIADANA,46019,IT,Italy,44.916667,10.516667,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:20.20,Manufacture of veneer sheets and of plywood and other panels & boards,Manufacture of veneer sheets and of plywood and other panels & boards,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5932,23,451,3020016,SAMA S.r.l.,SAMA S.r.l. - SAMA S.r.l. - Div. SILLA,"VIA DON L. MARTINI,1709 SUSTINENTE (MN)",,SUSTINENTE,46030,IT,Italy,45.066667,11.05,ITA,Eastern Alps,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:20.20,Manufacture of veneer sheets and of plywood and other panels & boards,Manufacture of veneer sheets and of plywood and other panels & boards,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5933,23,452,3020018,ENIPOWER S.P.A.,ENIPOWER S.P.A. - EniPower Stabilimento di Mantova,"VIA TALIERCIO,14 MANTOVA (MN)",,MANTOVA,46100,IT,Italy,45.166667,10.8,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5936,23,455,3020021,ENDESA ITALIA S.P.A.,ENDESA ITALIA S.P.A. - CENTRALE TERMOELETTRICA DI OSTIGLIA,"STRADA STATALE N¡ 12 ABETONE BRENNERO,KM 239 OSTIGLIA (MN)",,OSTIGLIA,46035,IT,Italy,45.053333,11.138889,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5943,23,480,3098005,ENDESA ITALIA S.P.A.,ENDESA ITALIA S.P.A. - CENTRALE TEMOELETTRICA DI TAVAZZANO E MONTANASO LOMBARDO,"VIA EMILIA,12 A MONTANASO LOMBARDO (LO)",,MONTANASO LOMBARDO,26836,IT,Italy,45.335278,9.4275,ITB,Po Basin,ITC4,Lombardy,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5973,23,573,5023015,AGSM VERONA S.P.A.,AGSM VERONA S.P.A. - Centrale di Cogenerazione di Borgo Trento,"VIALE CADUTI DEL LAVORO,4 VERONA (VR)",,VERONA,37100,IT,Italy,45.461389,10.967222,ITA,Eastern Alps,ITD3,Veneto3,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5998,23,609,5025001,SICET S.R.L,SICET S.R.L - SICET S.R.L. - CENTRALE TERMOELETTRICA A BIOMASSE,"VIA ALEMAGNA,9 OSPITALE DI CADORE (BL)",,OSPITALE DI CADORE,32010,IT,Italy,46.329722,12.324167,ITA,Eastern Alps,ITD3,Veneto3,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
6018,23,633,5027012,EDISON,EDISON - CENTRALE TERMOELETTRICA DI MARGHERA AZOTATI,"VIA BANCHINA DELL'AZOTO,4 VENEZIA (VE)",,VENEZIA,30175,IT,Italy,45.461944,12.238333,ITA,Eastern Alps,ITD3,Veneto3,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
6024,23,639,5027021,ENEL PRODUZIONE SPA,ENEL PRODUZIONE SPA - IMPIANTO TERMOELETTRICO DI PORTO MARGHERA,"VIA DELL'ELETTRICITA',23 VENEZIA (VE)",,VENEZIA,30175,IT,Italy,45.458889,12.231944,ITA,Eastern Alps,ITD3,Veneto3,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,IT,Italy,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
